Camera8011,43.653489,-79.363441,ADELAIDE ST E,PARLIAMENT ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8011.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8011n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8011e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8011s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8011w.jpg
Camera8012,43.651264,-79.374816,ADELAIDE ST E,CHURCH ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8012.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8012n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8012e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8012s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8012w.jpg
Camera8013,43.650035,-79.380732,BAY ST,ADELAIDE ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8013.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8013n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8013e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8013s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8013w.jpg
Camera8014,43.648981,-79.38533,UNIVERSITY AVE,ADELAIDE ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8014.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8014n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8014e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8014s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8014w.jpg
Camera8015,43.648607,-79.386483,ADELAIDE ST W,SIMCOE ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8015.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8015n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8015e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8015s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8015w.jpg
Camera8016,43.654698,-79.363957,RICHMOND ST E,PARLIAMENT ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8016.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8016n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8016e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8016s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8016w.jpg
Camera8017,43.65254,-79.375352,RICHMOND ST E,CHURCH ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8017.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8017n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8017e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8017s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8017w.jpg
Camera8018,43.651168,-79.381413,BAY ST,RICHMOND ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8018.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8018n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8018e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8018s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8018w.jpg
Camera8019,43.649915,-79.386506,UNIVERSITY AVE,RICHMOND ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8019.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8019n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8019e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8019s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8019w.jpg
Camera8020,43.647743,-79.396145,SPADINA AVE,RICHMOND ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8020.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8020n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8020e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8020s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8020w.jpg
Camera8021,43.650827,-79.38695,UNIVERSITY AVE,QUEEN ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8021.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8021n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8021e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8021s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8021w.jpg
Camera8022,43.650785,-79.386268,UNIVERSITY AVE,QUEEN ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8022.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8022n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8022e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8022s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8022w.jpg
Camera8023,43.639625,-79.459879,THE QUEENSWAY,COLBORNE LODGE DR,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8023.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8023n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8023e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8023s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8023w.jpg
Camera8024,43.63872,-79.445862,THE QUEENSWAY,KING ST W / RONCESVALLES AVE,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8024.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8024n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8024e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8024s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8024w.jpg
Camera8025,43.638554,-79.446198,THE QUEENSWAY,KING ST W / RONCESVALLES AVE,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8025.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8025n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8025e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8025s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8025w.jpg
Camera8026,43.637981,-79.466528,THE QUEENSWAY,ELLIS AVE,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8026.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8026n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8026e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8026s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8026w.jpg
Camera8027,43.637355,-79.470262,THE QUEENSWAY,WINDERMERE AVE,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8027.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8027n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8027e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8027s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8027w.jpg
Camera8028,43.623692,-79.515061,THE QUEENSWAY,ISLINGTON AVE,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8028.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8028n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8028e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8028s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8028w.jpg
Camera8030,43.621046,-79.527067,KIPLING AVE,THE QUEENSWAY,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8030.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8030n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8030e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8030s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8030w.jpg
Camera8031,43.656931,-79.374631,JARVIS ST,DUNDAS ST E,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8031.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8031n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8031e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8031s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8031w.jpg
Camera8032,43.656238,-79.381033,YONGE ST,DUNDAS ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8032.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8032n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8032e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8032s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8032w.jpg
Camera8033,43.654694,-79.387978,UNIVERSITY AVE,DUNDAS ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8033.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8033n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8033e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8033s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8033w.jpg
Camera8034,43.662311,-79.376852,JARVIS ST,CARLTON ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8034.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8034n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8034e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8034s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8034w.jpg
Camera8035,43.661981,-79.379224,CARLTON ST,CHURCH ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8035.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8035n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8035e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8035s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8035w.jpg
Camera8036,43.661432,-79.383272,YONGE ST,COLLEGE ST / CARLTON ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8036.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8036n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8036e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8036s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8036w.jpg
Camera8037,43.66092,-79.385692,BAY ST,COLLEGE ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8037.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8037n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8037e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8037s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8037w.jpg
Camera8038,43.659682,-79.390643,UNIVERSITY AVE,COLLEGE ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8038.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8038n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8038e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8038s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8038w.jpg
Camera8039,43.658802,-79.395835,COLLEGE ST,ST GEORGE ST / BEVERLEY ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8039.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8039n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8039e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8039s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8039w.jpg
Camera8040,43.673872,-79.367813,BLOOR ST W,CASTLE FRANK RD,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8040.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8040n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8040e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8040s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8040w.jpg
Camera8041,43.671684,-79.380499,BLOOR ST E,TED ROGERS WAY,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8041.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8041n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8041e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8041s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8041w.jpg
Camera8042,43.670318,-79.386627,YONGE ST,BLOOR ST,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8042.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8042n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8042e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8042s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8042w.jpg
Camera8043,43.669814,-79.389643,BAY ST,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8043.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8043n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8043e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8043s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8043w.jpg
Camera8044,43.669755,-79.38969,BAY ST,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8044.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8044n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8044e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8044s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8044w.jpg
Camera8045,43.668539,-79.394216,AVENUE RD,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8045.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8045n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8045e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8045s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8045w.jpg
Camera8046,43.666508,-79.403841,SPADINA AVE,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8046.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8046n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8046e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8046s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8046w.jpg
Camera8047,43.665249,-79.41114,BATHURST ST,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8047.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8047n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8047e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8047s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8047w.jpg
Camera8048,43.665223,-79.411083,BATHURST ST,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8048.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8048n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8048e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8048s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8048w.jpg
Camera8049,43.65988,-79.435548,DUFFERIN ST,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8049.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8049n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8049e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8049s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8049w.jpg
Camera8050,43.659716,-79.435377,DUFFERIN ST,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8050.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8050n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8050e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8050s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8050w.jpg
Camera8051,43.649366,-79.484629,JANE ST,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8051.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8051n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8051e.jpg,  ,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8051w.jpg
Camera8052,43.644879,-79.523328,ISLINGTON AVE,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8052.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8052n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8052e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8052s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8052w.jpg
Camera8053,43.64461,-79.523144,ISLINGTON AVE,BLOOR ST W,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8053.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8053n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8053e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8053s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8053w.jpg
Camera8054,43.732471,-79.267882,EGLINTON AVE E,KENNEDY RD,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8054.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8054n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8054e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8054s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8054w.jpg
Camera8055,43.730242,-79.277795,EGLINTON AVE E,BIRCHMOUNT RD,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8055.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8055n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8055e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8055s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8055w.jpg
Camera8056,43.728086,-79.287539,EGLINTON AVE E,WARDEN AVE,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8056.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8056n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8056e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8056s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8056w.jpg
Camera8057,43.724492,-79.302444,EGLINTON AVE E,VICTORIA PARK AVE,https://www.toronto.ca/data/transportation/roadrestrictions/CameraImages/loc8057.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8057n.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8057e.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8057s.jpg,https://www.toronto.ca/data/transportation/roadrestrictions/ComparisonImages/loc8057w.jpg
